,comment
512,回复@馬天宇:黑泽老师好美 
513,回复@舒淇:我也爱黑泽老师 
514,回复@一条不想转弯的蛇:和你有关系，你在这bb叨 
515,回复@决堤怎么提:想看她的作品 
516,回复@焦传洋:关你屁事？ 
517,回复@風红狩:这么说你是键盘侠 
518,回复@柳岩:假比玩意 
519,回复@舒淇:淇 你说小玲她会好很久吗 
520,小玲 我跟你讲 你赌过分了  望好 不好即归家 
521,回复@-清时:期待黑泽志玲的作品 
522,回复@纯纯纯纯纯纯子_:如果人人都像这样那中国可以不攻自破了 
523,？？？ 
524,回复@寸镜:我们只有送他们去见前辈 
525,回复@决堤怎么提:期待新作品上映 
526,回复@Tu兔Babe:我骂过邻居了 
527,嫁给日本人？为什么？ 
528,这应该就是胸大无脑的典型吧 
529,回复@hunnnaaaa_:哎是的 咱中国人口素质有待提高。 
530,日本人 
531,既然你们祝福志玲姐姐了，那我祝福她老公不举 
532,回复@李纸园:对历史的 
533,巴嘎，亚麻带， 
534,？？？ 
535,幸福快乐 
536,回复@RR那么可爱:你多宽广啊，你是大海啊 
537,可以哦！你到时也来啊！ 
538,黑泽志玲，日本人是什么人迟早被那啥了 
539,女神， 
540,???? 
541,不    👏👦😥😥😥 
542,恭喜恭喜 
543,回复@诗意一身千寻瀑:没意思了， 
544,解放台湾岛 活捉林志玲！！ 
545,以后可是要性福的 
546,牛逼，怀孕了 
547,这女人老了还嫁日本 
548,回复@嘉桦ella:捞捞解接。 
549,志林小妹，是不是最近拍戏眼睛迷沙了 
550,0 
551,说一句很真实的话，娱乐圈里，我感觉不到一年会离婚 
552,爱情没有国界，可是作为一个全民女神你这样让中国乃至海峡两岸同胞怎么想 
553,曾经的女神落入到日本男人之手了 
554,希望以后能在电脑上看到你和波多野结衣老湿同床竞技，加油，你是最棒的！ 
555,图片评论 ¡评论配图 
556,回复@舒淇:图片评论 ¡评论配图 
557,回复@舒淇:a lo 
558,祝你幸福，假如不幸福请回到祖国的怀抱。。 
559,为什么要嫁给日本人@林志玲 
560,回复@乔杉·:98的都这样了  198的不得起飞了 
561,回复@李治廷:你拽啥英语？？ 
562,回复@不散场的电影zjy:我说话关你屁事？ 
563,呀麻碟 
564,女郎，希望快点在网站上见到你，纸巾也准备完毕 
565,啊？ 
566,我今天要表白了！ 
567,你结婚竟然没有上热搜 
568,为什么要送日本人弄 
569,回复@姚晨:送给你们，金陵十三钗电影 
570,祝你以后的日本片大火 
571,我们强烈要求，中国网络封杀你，你去过你的幸福去吧，我们实在是无法忍受日本人，过去也好，现在也好，以后也好，我们却对一直永远痛恨日本人，你找个日本老公 
572,回复@我也愿意欣然前行:人家说话关你屁事 
573,祝你性福一辈子！！！！ 
574,慢走，不送！佳人嫁给日本人，此生再无林志玲 
575,回复@舒淇:快生个孩子吧 
576,最新日本MV马上出新的了，大家记得关注 
577,回复@1988年的老街:想去的人是你吧 
578,回复@舒淇:你是个公众人物你的一言一行都有万千人关注毕竟是他们养了你一个供你吃穿养你人他的祖辈们却被一群禽兽杀死，你现在还要跟一个禽兽在一起，你对得起养你的人吗你现在又是是么东西。我希望这些公众人物勿辜负他们粉丝对他们的喜爱和头顶的光环同意的请留言点赞不同意，滚!@林志玲 
579,真奇葩，真是什么人都有，别看她是个明星 
580,回复@洪世贤:我还以为你是洪世贤 
581,回复@小小幸运耶:你可省省心，这哥出名的很，在日本可能没人不知道 
582,回复@你可知道啊吗:你可知道吗男优本意是男演员的意思，不过人家哥唱歌也好的很应该属于全能型偶像吧 
583,回复@活的201906:低俗就很有趣是吧，滚吧 
584,期待黑泽志林的新片A，感谢给国人谋福 
585,回复@SAturady:你妹！这tm是国民度超高的公众人物啊！ 真tm丢脸！ 
586,回复@舒淇:女神，长点心吧！她嫁给了..... 
587,回复@青岛有限公司:其实你这种人才是不配做中国人的 
588,回复@谋道誉:你真是，脑子有问题吧，会不会说话 
589,n 
590,这个男的好臭 
591,回复@焦传洋:以后不要来我们中国大陆捞金了，黑泽太太 
592,回复@Matcha-甜小姐:呵呵！曾经南京的大屠杀，现在日本主动到中国南海搞事！他们是好心？日本全国都不会忘记历史？你们就忘记？悲哀 
593,回复@管它呢007:国家能明这叫？不动脑子呀！ 
594,你 
595,姐姐，挺你 
596,爽了 
597,回复@嘉桦ella:upupupup 
598,怎么看这男的面相都挺可怕的，想起来很多侵华剧丧心病狂的镜头。 
599, 
600,祝你幸福 
601,希望日本男人真的能珍惜我们的女神…… 
602,回复@社长Angel7:那你能原谅日本吗？ 
603,回复@决堤怎么提:你们是沙雕吧？管天管地还管人家结婚，求求你们做个人吧，日剧韩剧你们少看了吗？外国货你们少买了吗？在这里谈爱国给谁看呢？中国真的不需要你们这样无脑子的愤青，一天天谈爱国也不知道给谁看呢，少给中国摸黑了好吗？真的求求你们做个人吧 
604,回复@荒古遗精宝典-宝哥:她就是日本以前留下来的种    永远不要回我们中国 
605,中国这么多人不嫁   嫁给日本人   犯贱啊！  勿忘国耻爱我中华 
606,我姥爷曾经是一名抗日战士，但是战后他甚至送两个孩子去日本留学，希望他们能为中日友好做贡献。有这样的长辈我真的三生有幸，也感到惭愧.....所以球球键盘侠看看人家的心量吧，还是说在您眼中他老人家还不如您爱国呢? 
607,祝福志玲姐姐 
608,恭喜你去当AV了 
609,才想起来还没祝贺你，恭喜恭喜，你的缘分终于来了，亲爱的志玲。 
610,[花心] 
611,现在特别特别讨厌你，没油头的讨厌你(︶︹︺)！ 
612,回复@__Heknow:你是zz?你那看出来我跟营销号有关?脑子洗白点再跟你bab说话，shao 
613,幸福美满到永远 
614,这日本人面相龌蹉 
615,回复@洪世贤:你怎么混在这里面了 
616,你们能坚持多久 
617,坐等你们离婚 
618,真是给台湾人树立了个好榜样，这下台 独和亲日分子肯定更猖獗了~ 
619,回复@新浪娱乐:新浪网:日本帝国万岁。黑泽志玲为国人做出了非常好的榜样，黑泽志玲非常为国争光。新浪:日本帝国万岁 
620,回复@张庭:你个外来人也来找骂？张婷:日本帝国万岁 
621,回复@乔杉·:希望你家人女儿都能加到日本   为国挣脸了。你就以黑泽志玲为榜样吧。乔杉:日本帝国万岁 
622,回复@沉举:辉叔不她老公好看 
623,回复@决堤怎么提:在中国赚了这么多钱，洗了这么多血，最后拍拍屁股和日本人滚了 
624,黑叼梁平 
625,回复@亲斤氵良视频:这么多评论  她看不见 
626,祝福！ 
627,回复@洪世贤:h哈哈哈 
628,回复@wotzefa:微博，太搞笑了！不要也罢！ 
629,回复@wotzefa:日本人！ 
630,祝福志玲姐姐！❤️永远幸福 
631,啊啊啊！ 
632,2022秋天或是2023年秋天，会不会有消息传来？ 
633,勿忘国耻 
634,南京南京 
635,黑泽志玲欢迎回中国继续捞钱呀 
636,滚你妹的嫁日本人还那么高调 
637,"燕子啊,没有你我可怎么活啊... "
638,林志玲就是古代的大家闺秀 
639,@林志玲 贱妇，我替南京30万惨死冤魂骂你一声贱妇！ 
640,回复@柳岩:柳岩姐，你也要开心哦 
641,恭喜公主@林志玲 虽然内心不想让你结婚 可结婚生子迟早的事吧 祝福你 永远美美哒 永远开心永远有爱心🥰 
642,嫁给一个日本人，真让人愤怒 
643,卢沟桥事变 今天是个悲痛的日子。 勿忘国耻 
644,为什么就这样Oklahoma 
645,知道今天什么日子吗？ 
646,666 
647,娱乐圈呵呵 
648,苯搜 
649,其实
650,嫁了个日本人 
651,"回复@银时夫人甜甜酱_:小伙子不错~为国争光了,把大陆女神都给撩到了~太君会大大的奖赏你的 "
652,回复@是Double-T:再第一时间得知此消息时立刻马上1秒都没耽过的就换了 
653,爱情无国界，只是月老又喝醉了！ 
654,恭喜 
655,啊！！！为什么？女神就这么嫁了？太突然了？ 
656,七七事变，君莫相忘 
657,回复@柳岩:你咋办 不会也来个日本人吧 
658,日本人应该是活好吧！一把年纪还装娃娃音，嫁给日本的是利用假嗓子当女优嘛 
659,嫁给日本人没错！错的是你是中国人，有几个日本女人嫁到中国的？（指女星）改名改成上官、诸葛、欧阳、这些和中国还有关！以后别和他一起回大陆！到时候我想有很多人会骂他，别再伤及无辜的你，最后我说一点，你不穿和服是自己，穿上和服你就和波老师是姊妹了！还是要祝福你幸福！ 
660,图片评论 ¡评论配图 
661,7月7日，勿忘国耻 
662,回复@太阳上的北极熊:你姓王吧 
663,回复@年华是无效信0823:对不起，这个人面相还真不像好人 
664,回复@舒淇:舔狗 
665,祝福姐姐 
666,苍井空从良了.. 
667,真搞不懂为什么嫁个日本人 你说嫁了就嫁了为什么还要公布 真是他妈的要去拍av吗. 
668,回复@决堤怎么提:看到那么多人教育黑泽阿姨，我就放心了。我以为就我一个爱国，哎、微博这些拍马屁的人，到时候打仗让他们第一个上最好。 
669,一个中国国内的公众人物、嫁敌国就算了、还改姓？？？给中华人民共和国留点面子你会怎样？？不知道会对社会造成什么样的影响吗？ 你不会偷偷嫁？还大摇大摆“捞完金，阿姨要跟你们国家决裂啦，拜拜、”变相承认日本比中国好？ 
670,回复@尧尧桃花十里:她是在国内有影响力的公众人物，不是你所谓的个人感情。看清楚点好吗、 
671,回复@道姑美人lxj:公众人物影响到整个社会、你以为黑泽阿姨是普通村民？普通人嫁日本改姓就算了、变相全身支持日本了？ 
672,回复@社长Angel7:你连国都能忘的人，也好意思评论别人？ 把你的裤子收紧点、国家重要还是你的兽欲重要？？？这不是一个中国应该打的字。换到战争时期你这种人也是日伪军。 
673,支持林志玲。鄙视那些东西乱说话。说得好像自己没用过日本的东西。呵呵， 
674,回复@决堤怎么提:林志玲，请离开中国。 
675,祝福她的明星都得被广电封杀，这种助长为虐的行为是可耻的。 
676,回复@舒淇:你的三点式视频我还有呢 
677,嫁给日本人真不敢祝福你 
678,嫁谁不好嫁日本人 还记得南京大屠杀吗，勿忘历史为祖国做贡献 
679,在喜欢谁 也不能和日本人在一起 那种仇恨是血海深仇 
680,三个字，摁摁啊  三个字，多谢了 
681,啊哈哈哈哈 
682,姐姐的老公长的真挺像抗战片里的太君的 
683,少了日本的林志玲，多了中国的波老师。 
684,最右过来的 
685,回复@小汐耶:我不是 
686,回复@Jin_bo_shi:哈哈哈哈哈哈哈传说中的沙雕网友 
687,说得真正确，在不同的时空再次相遇，也这么期待着与她相遇 
688,？？？？？眨眨眼吗？ 
689,回复@社长Angel7:记住保护你的不是法律。而是你我眼前的这块屏幕。 
690,回复@社长Angel7:人家说什么关你屁事。 
691,回复@舒淇:说这话良心不会痛么 
692,好好的人不嫁为什么要嫁给畜牲 
693,回复@莼黒色85241:那你又是什么东西 
694,回复@微世界霸主:说得好 
695,日本女人 
696,回复@全幼稚园最幽默:可不是嘛 现在看到民工就条件反射 
697,看男的面相，志玲小心被家暴！ 
698,回复@洪世贤:洪世贤？？？ 
699,回复@莫须有大先生:哪里有史料？我想去看看。 
700,希望你多年以后不要后悔，这段婚姻！不要失去幸福了，在回国捞钱！ 
701,黑泽志玲、你好！ 
702,回复@涼水不太凉:家人 
703,先不管歧不歧视，至少要顺眼点吧 
704,回复@王可贵:讲的好啊！ 
705,什么会选个日本人.心目中的偶像彻底碎了一地 
706,我不说什么恶毒的话，只想说去日本发展吧，别再来中国了！ 
707,我不追星，真算追星的话你林志玲算一个。虽说无论是谁都有选择自己的幸福的自由，但你的选择伤了太多太多男人的心，也玷污了你在太多太多男人心中女神的形象。难道世界上就没一个比你选的那位强吗？你偏要选他，感觉有些破罐子破摔的感觉，我故乡有句老话讲的好，就是说你
708,祝福你，黑泽志玲 
709,幸福 
710,是中国没男人了？还是除日本人外满足不了你？ 3，5年以后不离婚我名字倒着写 
711,回复@馬天宇:正在看你的流淌的美好时光，你超帅 
712,黑泽志玲，恭喜了。 
713,在好也是日本人，就是特别歧视日本人 
714,和你的日本老公滚出中国，不要来中国捞金。 
715,你有病吧找个日本老公，作为中国艺人，你不知道中国和日本有不共戴天之仇吗？你要想说你是台湾人不是中国人，那好，滚出娱乐圈，不要再来大陆捞金。 
716,回复@舒淇:一群大炮架，哈哈哈 
717,回复@张歆艺:现在想着都吐 
718,回复@社长Angel7:日本快要绝后了，志玲去给延续 
719,我去⊙∀⊙！，你嫁给日本人了，那我以后是不是叫你日林志玲本人了，祝你婚后xx幸福，av见 
720,雅蠛蝶 
721,中国再无林志玲了   这位黑泽志玲   我们不欢迎  谢谢 
722,勿忘国耻，爱我中华 
723,枉我泱泱中华十几亿人 没你看得上的 非要找亡我中华之心不死之人 哎 痛兮 悲兮 
724,想不明白，为什么世界上这么多国家这么多人，你就非要选择一个日本人。国仇家恨！卖主求荣？想不明白 想不明白 
725,回复@决堤怎么提:倭国 
726,回复@·-_-·:想想大屠杀吧 
727,你说！我啥时候可以瘦成你这样……… 
728,黑泽志玲 
729,我的女神 结婚了… 
730,林志玲当年抗战时期你忘了吗南京大屠杀你忘了吗 
731,//@包青天金超群: 祝福你們，不容易！ 
732,恭喜恭喜 我的女神 要幸福哦 
733,志玲阿姨 赶紧回去生娃吧！ 
734,简体字有认真学过，写得很漂亮。祝福！ 
735,波多野志玲 
736,回复@丗間閑客:满嘴脏话，我更不想和你多说什么。 
737,恭喜志玲姐姐找到幸福❤️ 
738,脸这么红 是刚干完吗 
739,回复@朽木白哉卍解22856:漂亮？漂亮个喘喘 那声音 鸡皮疙瘩 
740,嫁过去就别回来了  gun 
741,回复@王可贵:谁知道呢 
742,挺有夫妻相 
743,志林姐姐，你一定要幸福！愿上帝祝福你和你的先生。 
744,回复@黑人zero521:没你这种穷屌丝狭隘 
745,黑泽志玲 
746,回复@骚林肆: 
747,回复@骚林肆:骚痒吗GG 
748,回复@TST活酵母全国总代-阿宝:破产败家了！！！！ 
749,回复@楚子航夫人:喔插！！！ 
750,回复@温温LHH:这是男雕，不是小姐姐，你兴奋个什么 
751,回复@山间野狗-:老干的身体，少女的灵魂 
752,回复@豪成长:小屁孩，好好读书，在大学里去谈恋爱，不要在这里打屁 
753,回复@yardily:波多已经被榨干了，下面又黑又干了，现在要来榨台湾人了 
754,回复@焦传洋:应该嫁给韩国人 
755,回复@罗建武的wu:中日的友好关系由志林来维持，这是政治胁迫婚姻，迟早协议离婚 
756,回复@中国扶贫基金会:你们来凑什么热闹，管好你的基金去 
757,回复@恋爱网:再不结婚，她还嫁的出去吗？不是得要孤老终生了啊！！！ 
758,回复@寇乃馨:无尽的废话，你想表达你的爱吗？龊！！！！ 
759,回复@张庭:你的婚姻亮红灯了没？ ¡评论配图 
760,回复@乔杉·:哈哈哈哈哈哈哈，你的心腹被剥夺了啊 
761,回复@张歆艺:你管好你自己，管别人的婚姻干什么  
762,早点协议离婚，单身最适合你了，你会发现  
763,人家爱跟谁结婚那是人家的婚姻自由，轮不到键盘侠反对。 
764,人家爱跟谁结婚是人家的婚姻自由，轮得到你个键盘侠反对？ 
765,在精武风云里看到了黑泽怎么3秒跪 
766,回复@决堤怎么提:终于找到组织了，那些发祝福的大多是圈内人和一些屌丝无知的人。建议大家去爱奇艺看独播的陈真的，连电视媒体都直接嘲讽她了还装什么 
767,作为公众人物，你太伤害大部分中国人的心 
768,回复@黄晓明:这也叫蹭热度？说捧花就不能祝福了？还蹭热度 
769,迟来的祝福 
770,字可真漂亮 
771,回复@lady莱昂纳多016:对 
772,评论区好可怕，如果想知道人心有多肮脏，可以看看志玲姐姐结婚声明底下的评论区 
773,志玲姐姐你要幸福哦 
774,回复@我de暴力熊:活好 
775,志玲姐姐终于 
776,从她的眼神我真没有看出她很开心幸福的感觉，😓 也许眼戳了我 
777,回复@Jin_bo_shi:靠这楼笑死我了@小翎同学 
778,志玲是我见过的情商最高的女性 
779,加油！恭喜🎊🎉🎈🎈🎈🎉 
780,字太好看了吧 
781,你是缺爱缺疯了？还是缺男人却疯了？竟然还有那么多人说着违心的话，眼光真的差到极点！ 
782,滚回日本吧！ 
783,回复@道姑美人lxj:引狼入室 
784,回复@寇乃馨:说尼玛些什么？ 
785,回复@姚晨:天下的美女有很多，但有才有智还有貌的确是凤毛菱角！ 
786,99 
787,回复@18岁也不想上学:: 牛逼了，黑泽志玲把那些对她不好的评论全部都删了果然是嫁出去的女儿泼出去的水 
788,回复@洪世贤:牛逼了，黑泽志玲把那些对她不好的评论全部都删了果然是嫁出去的女儿泼出去的水 
789,回复@馬天宇:你好敷衍哦 
790,支持封杀 
791,跟他妈波多野结衣有啥区别 
792,恭喜姐姐 
793,一颗好白菜让日本猪给拱了 
794,回复@就叫我小N:支持 
795,回复@张哈哈Unintentional:你也是一个碍国的东西 我也不想和你多说什么 反正我没办法改变你的想法 
796,嫁给日本人以后有你受的！ 
797,转发微博 
798,恭喜志玲有了日本国籍，但是中国只承认一个国籍，你是打算放弃中国国籍吗！ 
799,您好 
800,日本人有什么好的 
801,回复@柳岩:你的祝福伤害了言承旭 
802,回复@嘉桦ella:😚😚😚😚 
803,幸运且幸福的小子。 
804,嫁日本人 
805,回复@曾舜晞Joseph:有啥祝福的 
806,回复@张歆艺:二婚玩意 
807,回复@馬天宇:你二碧吗还恭喜 
808,回复@李治廷:文化人！ 
809,滚回日本拍小电影 
810,日本人身份证办理好了没？间谍 
811,回复@社长Angel7:南京大屠杀，死的没有你亲人吧 
812,回复@馬天宇:马天宇，你是不是傻！一个中国男歌手恭喜一个中国女演员嫁日本口蓄性！脑子有坑！ 
813,缘属天成，份由人为。只要对的时间遇到对的人，自当珍惜！珍惜是福！ 
814,回复@王博文小白:小白也要幸福。和他 
815,求爱情婚姻 
816,要幸福哦志玲姐，不要在意别人的看法活出自已的辛福才是重要的。 
817,恭喜你结婚了，希望你能幸福，好吧我还是觉得和某某某更合适。 
818,这个臭屌丝怎么娶到你的？ 
819,回复@焦传洋:滚 
820,祝福你，这么好的基因， 
821,回复@Rum4784:哈哈 
822,字如其人，真心漂亮温柔！志玲姐姐，祝你永永远远幸福 
823,一看就不是真爱 
824,说实话没感觉她哪漂亮，贡献还不如波多野结衣 
825,祝志玲姐姐幸福🎎 
826,从此再无林志玲、导航播音该换届了 
827,额……嗯……哎 
828,回复@凛冽YQ:但也没必要这样吧，姐姐遇到真爱是好事 
829,日本大姐黑泽志玲，你好啊祝你结婚幸福。祖国没有林志玲这名了，唉！。 
830,！！！！！！！！！！！！！！！！ 
831,我呸，关我什么事儿，瞎点击进来，怪我咯 
832,回复@罗建武的wu:中国人不配做，明白，忽忘国耻都做不到，让日本人耍，建的没普了，都祖宗脸， 
833,回复@决堤怎么提:不忘国耻，不共戴天之仇，中国人不配做，明白 
834,都是祝福？呵呵 
835,回复@柳岩:你和它一路货色，你也应该嫁到日本去 
836,对象是日本人 
837,回复@决堤怎么提:楼主，挺住！ 
838,言承旭不好吗，嫁给一个日本人，失望 你算是把你自己路人缘算是败光了，等你们有孩子了，你会告诉他南京大屠杀事件吗 
839,脏了 
840,回复@黄晓明:只是开个玩笑啊，你们为什么这么凶 
841,只希望你可以从中国消失，地址日本货 
842,回复@李明0236:人家回国是会日本和台湾，日本是祖国，台湾是老家，中国是外国。。。。 
843,你会后悔的 
844,黑泽林志玲 
845,我真的不明白你身为一个国际明星！多少中国人爱护你拥护你！而你却嫁给了一个战时敌对国家的人如果战争发生你还会回到中国么？很多人说婚姻自由了！言论自由了！爱情自由了！我身为一个曾经的军人我不懂那么多我学历很低，我知道的很少但是我知道抗日战争死了3500万中国人！ 
846, 
847,不用 
848, 
849,与你无关 
850, 
851,与你无关 
852,万万没想到啊啊啊啊啊啊啊啊啊啊 阿啊阿啊啊啊啊 
853,回复@明天上班不开心:你妈说 滚 别回来了 
854,图片评论 ¡评论配图 
855,回复@诗意一身千寻瀑:图片评论 ¡评论配图 
856,回复@巴菲特99999:说得对 
857,图片评论 ¡评论配图 
858,膝盖够用吗 
859,回复@衆珂:你要知道日本人是杀了最多的中国人， 
860,回复@尧尧桃花十里:你要明白，既然是公众人物就要注意形象，挣了中国人的钱就不要拿到日本消费 
861,回复@颜昕in:不是，我是很乐观的评价，既然我挣了我们中国人的钱为什么要嫁给人，难道不知道日本人杀了我们千千万万的中国人 
862,回复@流动的云城420:是的，我只知道日本人杀了千千万万的中国人，我们现在生活都是用祖先的命换来的， 
863,回复@沉举:辉叔比较帅 
864,哦 
865,你宁可去那个小岛上低三下四也不愿在我们的大陆上做最好的自己 
866,回复@不知道取什么昵称-:日本人就应该核弹伺候，不对，先把这帮人折磨够了，欠的帐还了，最后大伊万从天而降，彭！爆了，大快人心！ 
867,回复@飘过_天空:同意同意 
868,回复@韩衍_:同意，不用去理它黑泽老先生，有她后悔的每一天，嘿嘿 
869,白瞎了 
870,别在回国捞金了。去日本发展吧！ 
871,日本人 咋看咋不对劲 
872,不可能幸福的 
873,找的什么人  明年赶紧离婚 
874,回复@决堤怎么提:死键盘侠，道德绑架的家伙，就是有你们这些不理智爱国的人，才会给国家带来更多的麻烦。 
875,人生 
876,在吗林志玲 
877,你若下海、我必下载！ 
878,[做鬼脸] 
879,我怎么也想不明白 中国十几亿人没一个入你眼的？ 偏偏要嫁给一个日本人 勿忘国耻  想想那些抗日英雄都是怎么牺牲的 就你这样的还公众人物呢 
880,黑泽志玲 呵呵 
881,脸上有潮红这代表什么那？😂 
882,谁啊 
883,"回复@李治廷:You deserve all the happiness in the world, too.男神 "
884,为什么是日本人呢？ 
885,请以后不要来中国了 偏偏日本人 黑泽志玲 
886,美国世界杯冠军。 
887,别说林志玲了祝林志玲好运，我预测世界杯美国三比一瑞典。 
888,因为不该嫁的曰本人 
889,林志玲多吗好的一个多个从天堂到地狱。 
890,各位粉丝因为林志玲败在嫁错了了曰本 
891,因为林志玲白活晚结婚，晚幸福 
892,我不多说了林志玲为什么么结婚身败合裂 
893,第一我在农村我两个姐姐一个我，我的爸爸妈妈五口之家，我的爸爸是毛主席私人部队队，当兵的人，我的妈妈下乡下乡知识青年 
894,以后请你滚出中国，请你看看纪录片南京南京吧 
895,祝
896,我有三段婚姻 
897,我八字就不好 
898,林志玲74年生人，虎，大溪水命我比林志玲比我大一岁，我比林志玲少一岁兔75年生人，大师我1975年生人12月初十辰时 
899,大家是林志玲的粉丝，朋友应该为林志玲好好想想，志玲姐姐命好苦，志玲婚姻困难重重。 
900,呵呵! 
901,大家是林志玲的粉丝，朋支杰的 
902,婚姻志玲 
903,你林志玲，要漂亮有要`漂亮，钱有钱有，要名有名，这就是命 
904,志玲你的婚姻是不好的 
905,命真的好苦志玲46岁，我比你小一岁、不应该嫁日本人 
906,钱多了烧炕都不热 
907,神？姐妲，爱和恨这么傻吗 
908,回复@决堤怎么提:封杀她 
909,完全不般配！中国人的脸面都丢完了 
910,志玲姐姐要幸福鸭 
911,走狗 
912,看到他不会想吐吗 
913,乐色gun 
914,坐等志玲AV出炉， 
915,回复@一Ban女Ren:我觉得你🐴 不行，我也发表自己意见，没有强迫任何人 
916,88 
917,再见了我的女神，我终于失去了你。 
918,回复@长路漫漫唯剑作伴哈哈哈:每个人都有每个人的生活，你们党同伐异狼狈为奸，以自己的国籍逼人家放弃自己的幸福，你们算是什么东西？国籍就是让你们这么用的？我凭什么改国籍，我从来没有拿着国籍给祖国抹黑，反倒是你们这群蛆，让中国人在国际上声誉一落千丈 
919,请把国籍赶紧转了，再见日本人。。。。 
920,回复@洪世贤:蒙圈啊 
921,南京大屠杀，南京大屠杀 
922,不要嫁给日本人！！谢谢 
923,回复@柳岩:柳岩姐也一定会幸福的 
924,祝99啊！ 
925,虽然你嫁个日本人  但还是祝福你吧！幸福一辈子 
926,回复@焦传洋:雨女无瓜 
927,回复@我本无心53901:要不你改国际呗，也与你同一国人为耻。 
928,回复@社长Angel7:这是人做的事吗？ 
929,回复@社长Angel7:我觉得网友骂她是个人意愿，和国家没关系，网络不是法外之地，做错一样要接受法律的制裁。你一口一个国家好像你能代表国家做决定一样的，要不你试试竞选日本首相，看你这个支持的劲，黑泽志玲会倾尽家产来支持你。是人是狗，是敌是友分不清楚？ 
930,回复@社长Angel7:人家现在叫黑泽志玲。 
931,黑泽志林？ 
932,麻烦你滚出中国 
933,本来以为我会娶你 
934,我不知道祝福还是不祝福，我也觉得蔡依林是我的女神但我觉得如果你把国籍都改到了日本也行吧这是你的选择但我希望你不要给日本做出贡献为自己生活着想就好毕竟我们都很hen日本那些穿黄皮的日本人 
935,比我帅气啊 
936,回复@沉举:别，我辉叔可帅了 
937,回复@社长Angel7:好一个深思熟虑，迟早得封杀。 
938,走了就不要回来了，希望你开心！真的，你别回来了，不想你在中国挣了钱去日本消费@林志玲 
939,看看批？ 
940,滚蛋吧 
941,回复@社长Angel7:你好有素质呦，呵呵 
942,黑泽志玲，中国不欢迎改性忘祖宗的人，请你不要来中国捞金了 
943,回复@馬天宇:林志玲的智慧太渺小了，要是有武则天的智慧就好了 
944,回复@银时夫人甜甜酱_:中国人嫁给日本人？ 
945,失败者 
946,回复@鄭元暢小綜:直树你快点吧 
947,祝女神白头偕老 
948,回复@焦传洋:要你寡 
949,没有夫妻相 
950,回复@决堤怎么提:你有病吧 
951,非常欣赏你，你嫁给日本人，真是无法理解 
952,黑泽志玲恭喜 
953,虽然不开森你嫁给了日本，但是只要你觉得开心、幸福。我们都会祝福你的。all the best 
954,祝幸福～～～希望能蹭一点幸福的气息～ 
955,在评论区说滚出中国的那个你给我过来，她本来就不是中国人了，何谈滚出啊。 
956,回复@决堤怎么提:她本来就不是中国人了，你这个多余了。 
957,好白菜被猪拱了 
958,从今天起，不认识你。 
959,林志玲嫁的不是爱情， 也不是钱，更不是颜值，而是嫁给了技术， 
960,志玲姐结婚了，虽然很难过，但还是祝福你们。我会偷偷告诉你，我把一直是你声音的导航也换了，以免听音生情 
961,回复@开心猫叔叔:喔嚯！你是城管呀？来为你打抱不平呀？我没时间听你在这里瞎扯淡！ 
962,唉，说不出的滋味，很想祝福你结婚了，可内心反倒伤感，竟然因为你结婚了才来关注你，看着你老公的照片就是喜欢不起来，没办法，希望志玲姐姐真的开心就好了 
963,说明国民女神国人不配拥有 这算玩弄国人吗 
964,祝早生贵子 #早日用嫚熙# 
965,祝早生贵子 #早日用嫚熙# 
966,回复@舒淇:别来中国了。有些东西是一个人中国人的基本原则？已经不是一个中国人了 
967,是不是要改姓氏了呢？ 
968,人間還是值得的吧😏還是會有讓你心動的人和瞬間！祝福每一段認真並修成正果的感情❤️加油💪珍惜😘 
969,天涯何处无芳草，何必满山乱跑。勿忘国耻。 
970,日本人滚出中国 
971,真心觉得太丢人，勿忘国耻啊……虽然历史已过去，但是祖先们的灵魂都看着你呢～晚上骚扰你，睡不着怎么办…… 
972,相信！❤ 祝福在我印象里（我在深圳酒店房间等待专访您那次，周大生代言签约那晚，我问过你在你心目中怎样的女人是完美的)，一袭紫色长裙飘飘而来的你，踏进房间那一刻感觉要美得让人窒息！仙女志玲大美女终于真正幸福了！……真心祝福:执子之手与子偕老@林志玲 
973,回复@黄晓明:你捧花的力量使她嫁给日本人？歇会儿吧，这个热度不要碰 
974,回复@鄭元暢小綜:你也是个墙头草。呵呵 
975,回复@馬天宇:说恭喜她嫁日本人的时候。。勿忘国耻 
976,回复@舒淇:恭喜个啥，恭喜日本人又多了一个？ 
977,万万没想到啊。选个日本人，恭喜啊  呵呵 
978,回复@嘉桦ella:加滑你好重 
979,为啥嫁给日本人呢。。哎勿忘国耻 
980,黑泽良平爷爷是日本关东军青田支队大佐黑泽明之，1941年在山西亲手杀死名中国游击队战俘，战战后未受审。其父黑泽庆林一直从事反华运动，家里至今供奉着黑泽明之的军装和武士刀，烦请每一位中国人正确看待历史！ 
981,哈比，嫁日本你还祝福？ 
982,坐等封杀…… 
983,回复@决堤怎么提:我真是服了，要是人家和美国人结婚是不是就没有这种骂声了???人家结婚管你们屁事??? 
984,恭喜志玲奶奶 
985,幸福个屁，写的真好听 
986,日本人? 
987,志林姐姐，你的口味变了 
988,不可能的 
989,恭喜恭喜 
990,回复@李治廷:女神结婚了，有没有感到惋惜 
