,comment
499,回复@岩石-Roche:哇！我只能说牛逼了，不动到这俩的最疼的地方。这事这辈子就这么过去了。没人会在意。他们依旧大把捞金。可是如果同意他们的道歉，他们还能赚一笔口碑。不同意道歉，他俩会说道歉函我发也发了，你们还想怎么样。 
500,垃圾垃圾 
501,这真是本人吗？约好2021原谅2020哈哈 
502,这难道不是因为年底了再不出来道歉可能会罚款么 
503,正义终于战胜了无耻！ 
504,好家伙 好家伙 
505,道歉有用吗？感觉自己好神圣呀 
506,诶呀 
507,感觉像是被逼的 
508,哈哈 
509,啊啊啊啊 
510,掐指一算，事情并不简单 
511,等着被封杀吧 
512,有什么道欠，我咋看不懂？ 
513,钻空子，趁着大家注意力都在跨年上时，你发出来 
514,你是和郭敬明同时商量好的吗？要不是全行业编剧实名联合抵制，恐怕你们俩还是不会道歉的！ 
515,看看 
516,来看看 
517,呢吗道歉都有组团跟风的 
518,于正诚恳的道歉！ 
519,是不是不道歉  明天给你关进小黑屋？ 
520,知错就改，好样的！说不定人家大人物早都原谅你了！ 
521,耳熟能详用错了吧？ 
522, 
523,说好的道歉！勇气可嘉 
524,认识了？ 
525, 
526,不过不管咋样都是你的小迷妹粉 你干啥都支持😳，穷yao也不是每个剧本都好看的 
527,😳我感觉剧本不是你写的、 你别生气啊、你拍的剧本每一个都是不同风格的 
528,你这两天好出名啊 热搜居高不下 开电视报道全是你😂 
529,你上电视啦 
530,害怕了吧，否则你会道歉？ 
531,图片评论 O网页链接 
532,这是 
533,青浼速赶潮流！ 
534,哎呀我去 
535,鄙视👎品行不正的人又怎么能创造出好的艺术呢？劝你先立德再创作吧！ 
536,小偷 
537,道歉的一年 
538,回复@可爱多哎-:他才多大 就一辈子 你把人家说死了都快 
539,"这年头,母猪也会爬树了 "
540,回复@阿光阿光:@玖月晞 滚出来道歉 炒这么多不怕报应哈 
541,如果是团体性道歉，那这个道歉的动机就有点奇怪了 
542,丢人啊，怕被国家打压吧 
543,回复@呜哇呜哇吃西瓜:耽美维权难啊……多少有情人终成兄弟才能变成电视剧 
544,迟来的歉意，总算表达了。 
545,知错能改，善莫大焉 
546,回复@Emily_Rain:用反剽窃基金继续反两位大使，即日起，成为反剽窃永动机。 
547,回复@川上惊鸿来:@快来阿难 真的太搞笑了这个评论 笑得我都不想活了 
548,回复@饼干人暴走一族:也不知道你哪里看的谣言，怎么和大家吃瓜不一样呢，你村没有通网吗，你是唐七粉丝吗，所以在胡编乱造？ 
549,回复@百亩森林在逃主人公:@可燃乌龙茶呀 
550,回复@前面右转的第2排架子上就有了:求原图！ 
551,回复@ZHIANGZii:🤮 
552,这个文笔就很一般了 
553,回复@楼里有魚魚_: 
554,回复@百亩森林在逃主人公:哈哈哈哈哈哈 
555,回复@知你故来风:笑飞了。 
556,连道歉都要学着别人，别人道了，我也跟着风道，骨子里的模仿别人的根是改不了的。 
557,两个狗都约好的，哪是道歉，完成硬性任务。 
558,回复@扒圈老鬼:抓老鬼 
559,2020太魔幻了 
560,小丫头片子～以后自己好好写，加油 
561,永远喜欢你支持你于正老师加油！ 
562,回复@葡萄冻冻气泡水:哦哦哦，谢谢姐妹，了解啦 
563,你要真心道歉不会12月31号才道歉，真是不要脸 
564,回复@知你故来风:@戚華倩 
565,随着成长才发现“对不起”三个字是最难说出口的（碍于面子，骑虎难下，得罪的是小人物等等原因），但是说出来才发现这三个字其实是对自己说的，是对自己灵魂的救赎，对心灵污垢的擦拭。 
566,得了，我知道你心不甘情不愿 
567,这是慌了吧？好队友郭敬明竟然悄咪咪道歉了，没通知你吧？群体抵制代表人物不就少一个了？是不是自己一个人扛不住，连忙跟风道歉了？郭敬明的道歉有无诚意另说，你这个痕迹太重，目的性也很强 
568,特别好 
569,接受到期 
570,回复@一和少年:好家伙 
571,回复@萤火虫瓜甜:哈哈哈金典 
572,民法典前最后的倔强 
573,那你很棒棒哦 
574,回复@扒圈老鬼:真相了 
575,"我爆锤了你一顿,对不起完事了 "
576,又道歉 
577,不必道歉 
578,人家道歉你也道歉 
579,回复@知你故来风:冤冤相报何时了 
580,前男友对不起，我绿了你一年 
581,了结需要勇气 
582,被封杀了 
583,道歉信水平挺高 
584,回复@呜哇呜哇吃西瓜:@奋斗和享受一个都不能少 哈哈哈哈哈哈 
585,不保持你的骄傲啦 
586,回复@知你故来风:最应该道歉还有韩寒啊 不是么？他应该向他的读者和方舟子先生道歉！ 
587,@天空上的郁金香 你男神 
588,知错能改善莫大焉 
589,最近的几个作品都很棒。 
590,这就怎么了？看把你们吓的！ 
591,嘿嘿 
592,加油＾０＾~ 
593,“我会一如既往的收藏您每一部小说，并以您为榜样，创作出更多老百姓喜闻乐见的故事！”感觉嗅到什么味了 
594,叶非夜该你了 
595,你拍的每一部剧我都会看，我是你剧粉，快点出新剧呀，就爱看你拍的古装剧 
596,有妖 
597,这道歉信看着都想剽窃来的 
598, 
599,总局都封杀了，所以道歉了，要不然呢？会道歉？ 
